"CensusTract","State","County","Urban","POP2010","OHU2010","GroupQuartersFlag","NUMGQTRS","PCTGQTRS","LILATracts_1And10","LILATracts_halfAnd10","LILATracts_1And20","LILATracts_Vehicle","HUNVFlag","LowIncomeTracts","PovertyRate","MedianFamilyIncome","LA1and10","LAhalfand10","LA1and20","LATracts_half","LATracts1","LATracts10","LATracts20","LATractsVehicle_20","LAPOP1_10","LAPOP05_10","LAPOP1_20","LALOWI1_10","LALOWI05_10","LALOWI1_20","lapophalf","lapophalfshare","lalowihalf","lalowihalfshare","lakidshalf","lakidshalfshare","laseniorshalf","laseniorshalfshare","lawhitehalf","lawhitehalfshare","lablackhalf","lablackhalfshare","laasianhalf","laasianhalfshare","lanhopihalf","lanhopihalfshare","laaianhalf","laaianhalfshare","laomultirhalf","laomultirhalfshare","lahisphalf","lahisphalfshare","lahunvhalf","lahunvhalfshare","lasnaphalf","lasnaphalfshare","lapop1","lapop1share","lalowi1","lalowi1share","lakids1","lakids1share","laseniors1","laseniors1share","lawhite1","lawhite1share","lablack1","lablack1share","laasian1","laasian1share","lanhopi1","lanhopi1share","laaian1","laaian1share","laomultir1","laomultir1share","lahisp1","lahisp1share","lahunv1","lahunv1share","lasnap1","lasnap1share","lapop10","lapop10share","lalowi10","lalowi10share","lakids10","lakids10share","laseniors10","laseniors10share","lawhite10","lawhite10share","lablack10","lablack10share","laasian10","laasian10share","lanhopi10","lanhopi10share","laaian10","laaian10share","laomultir10","laomultir10share","lahisp10","lahisp10share","lahunv10","lahunv10share","lasnap10","lasnap10share","lapop20","lapop20share","lalowi20","lalowi20share","lakids20","lakids20share","laseniors20","laseniors20share","lawhite20","lawhite20share","lablack20","lablack20share","laasian20","laasian20share","lanhopi20","lanhopi20share","laaian20","laaian20share","laomultir20","laomultir20share","lahisp20","lahisp20share","lahunv20","lahunv20share","lasnap20","lasnap20share","TractLOWI","TractKids","TractSeniors","TractWhite","TractBlack","TractAsian","TractNHOPI","TractAIAN","TractOMultir","TractHispanic","TractHUNV","TractSNAP"
53063003500,"Washington","spokane",1,2604,1605,0,601,0.2307988,0,1,0,1,1,1,49.2,42112,0,1,0,1,0,0,0,1,0,599.2870333,0,0,432.6121261,0,599.2870333,0.23014095,432.6121261,0.166133689,26.12369508,0.010032141,52.87927439,0.020306941,479.0806263,0.183978735,45.50874507,0.017476477,7.685174705,0.002951296,1.720269322,0.000660626,29.13101343,0.011187025,36.1612049,0.013886791,27.3947423,0.010520254,177.1872636,0.110397049,166.3745307,0.103660144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,100,475,2180,127,39,5,105,148,128,930,850
53063003600,"Washington","spokane",1,3906,2433,0,117,0.0299539,1,1,1,0,0,1,33.8,59125,1,1,1,1,1,0,0,0,625.2207653,1032.023139,625.2207653,358.5789753,502.6640834,358.5789753,1032.023139,0.264214833,502.6640834,0.128690242,128.7659148,0.032966184,97.50728332,0.024963462,912.1276881,0.233519633,9.180704006,0.002350411,40.55049887,0.010381592,0,0,27.18535506,0.006959896,42.9788926,0.011003301,47.96505682,0.01227984,27.34385532,0.01123874,86.93481379,0.035731531,625.2207653,0.16006676,358.5789753,0.091802093,96.85222011,0.024795755,46.73160617,0.011964057,540.8186604,0.138458438,4.283508255,0.001096648,31.85052451,0.008154256,0,0,19.77578685,0.005062925,28.49227911,0.00729449,37.49227969,0.009598638,9.085770816,0.00373439,46.51978303,0.019120338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2386,361,395,3386,93,112,7,94,214,169,418,386
53063003800,"Washington","spokane",1,1746,882,0,7,0.0040092,1,1,1,0,0,1,27.1,45714,1,1,1,1,1,0,0,0,802.1582532,1723.615144,802.1582532,356.8493899,787.4770548,356.8493899,1723.615144,0.987179349,787.4770548,0.451017786,289.8388133,0.166001611,210.261744,0.120424825,1483.10226,0.849428557,48.84224452,0.027973794,45.15919324,0.025864372,7.000000114,0.004009164,35.66921291,0.020429102,103.8422454,0.059474367,77.33842587,0.044294631,22.00628322,0.024950434,177.8231503,0.201613549,802.1582532,0.459426262,356.8493899,0.204381094,102.3675932,0.058629778,114.2712181,0.065447433,698.3260026,0.399957619,27.56414296,0.015787023,15.8625866,0.009085101,5.895856261,0.003376779,12.35983833,0.007078945,42.14983655,0.0241408,47.48424663,0.027196018,12.19688267,0.013828665,90.30501237,0.102386635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,292,212,1502,50,46,7,36,105,78,21,166
53063003900,"Washington","spokane",1,2043,979,0,6,0.0029369,0,0,0,0,0,0,7.6,76146,1,1,1,1,1,0,0,0,741.6417631,1708.373722,741.6417631,138.7062066,384.4464639,138.7062066,1708.373722,0.836208381,384.4464639,0.188177417,329.8129379,0.161435603,452.378099,0.22142834,1588.604771,0.777584323,10.04957554,0.004919029,31.55560403,0.015445719,0,0,15.15352377,0.00741729,63.0102311,0.030842012,53.63188918,0.026251537,24.58842781,0.025115861,68.90574483,0.070383805,741.6417631,0.363016037,138.7062066,0.067893395,176.0546892,0.086174591,175.8448882,0.086071898,695.9294917,0.340640965,3.053347253,0.001494541,19.19500495,0.009395499,0,0,2.791119823,0.001366187,20.6728001,0.010118845,20.52447,0.010046241,6.338457418,0.00647442,26.98520912,0.027564054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,370,573,1899,13,40,1,23,67,62,27,85
53063004000,"Washington","spokane",1,4953,2586,0,52,0.0104987,0,0,0,0,0,1,26,60822,0,0,0,0,0,0,0,0,0,377.168387,0,0,176.4741431,0,377.168387,0.076149483,176.4741431,0.035629748,66.85304934,0.013497486,28.44210579,0.0057424,324.9137492,0.065599384,13.44425246,0.002714366,11.91853078,0.002406326,1.999740656,0.000403743,4.865649141,0.000982364,20.02646621,0.0040433,32.24631097,0.006510461,28.45162757,0.011002176,49.65056304,0.019199754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2299,843,330,4176,197,106,57,90,327,276,547,782
53063004100,"Washington","spokane",1,2098,1045,0,11,0.0052431,0,0,0,0,0,0,9.9,77450,0,1,0,1,0,0,0,0,0,904.732831,0,0,262.3856073,0,904.732831,0.431235858,262.3856073,0.125064636,117.1213009,0.055825215,242.599083,0.1156335,844.9481073,0.402739803,11.99211854,0.005715976,13.06705951,0.006228341,1.00000001,0.000476644,5.000000011,0.002383222,28.72554977,0.013691873,7.787513694,0.003711875,89.06786654,0.085232408,77.01632066,0.073699828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,367,389,1943,17,36,1,16,85,40,159,164
53063004200,"Washington","spokane",1,4739,1958,0,11,0.0023212,0,0,0,0,0,0,5.2,99773,0,1,0,1,0,0,0,0,0,3420.479795,0,0,334.7922737,0,3420.479795,0.721772483,334.7922737,0.070646186,819.9774061,0.173027518,461.5148053,0.097386538,3238.242065,0.683317591,32.21323598,0.006797475,28.50741437,0.006015492,2.3052691,0.000486446,12.71234989,0.002682496,106.4994513,0.02247298,98.8411505,0.020856964,39.78966128,0.020321584,19.39427302,0.009905145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,1109,626,4470,39,46,3,21,160,139,52,26
53063004300,"Washington","spokane",1,3328,1420,0,22,0.0066106,0,0,0,0,0,0,5.2,103152,0,1,0,1,0,0,0,0,0,1426.139171,0,0,243.9948017,0,1426.139171,0.428527395,243.9948017,0.073315746,304.8082935,0.09158903,282.42612,0.084863618,1326.65168,0.398633317,10.61171567,0.003188616,36.42850834,0.010946066,0,0,9.75107678,0.002930011,42.69619128,0.012829384,33.04363916,0.009928978,30.82901682,0.021710575,54.51313207,0.03838953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,727,588,3077,41,73,1,18,118,82,94,132
53063004400,"Washington","spokane",1,4318,2004,0,4,0.0009264,0,0,0,0,0,0,9.8,74111,0,1,0,1,0,0,0,0,0,1696.597314,0,0,391.9368773,0,1696.597314,0.392912764,391.9368773,0.090768151,332.7041438,0.07705052,378.1736327,0.087580739,1564.086655,0.362224793,15.08262345,0.003492965,27.28463776,0.006318814,4.446575597,0.001029777,11.25503282,0.002606538,74.44179554,0.017239879,60.66453816,0.014049221,39.88788431,0.019904134,87.27068485,0.043548246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982,934,712,3939,42,101,6,44,186,172,79,207
53063004500,"Washington","spokane",1,3564,1437,0,11,0.0030864,0,0,0,0,0,0,9,100185,0,1,0,1,0,0,0,0,0,1629.748627,0,0,290.1102565,0,1629.748627,0.457280759,290.1102565,0.081400184,412.5412977,0.115752328,232.9236031,0.065354546,1500.330409,0.420968128,11.19853221,0.003142125,28.44469826,0.007981116,0,0,23.53166323,0.006602599,66.24332444,0.018586791,53.78058577,0.015089951,14.58930781,0.010152615,42.45414197,0.029543592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677,892,535,3333,23,57,3,40,108,111,28,100
53063004601,"Washington","spokane",1,3471,1849,0,31,0.0089311,0,0,0,0,0,0,15.5,63505,0,1,0,1,0,0,0,0,0,1711.697209,0,0,302.7567688,0,1711.697209,0.493142382,302.7567688,0.087224652,345.6840045,0.09959205,237.5681092,0.068443708,1541.546805,0.444121811,40.05514684,0.011539944,43.36357509,0.012493107,5.000000048,0.001440507,10.78483461,0.003107126,70.94684895,0.020439887,57.86659256,0.016671447,75.34003872,0.04074637,148.8921728,0.080525783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237,508,1031,3099,84,85,5,29,169,117,327,369
53063004602,"Washington","spokane",1,3132,1185,0,10,0.0031928,0,0,0,0,0,0,7.5,70208,0,1,0,1,0,0,0,0,0,2117.735081,0,0,675.5650325,0,2117.735081,0.676160626,675.5650325,0.215697648,563.4572009,0.179903321,208.3021841,0.066507722,1893.332642,0.604512338,48.31901946,0.015427529,58.31884317,0.01862032,3.000000112,0.000957854,8.300696655,0.002650286,106.4638768,0.033992298,115.0013566,0.036718185,31.84240396,0.026871227,108.6337464,0.091674048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,806,321,2791,73,77,4,20,167,169,45,153
53063004700,"Washington","spokane",1,6572,2812,0,64,0.0097383,0,0,0,0,1,0,12.9,68770,0,1,0,1,0,0,0,1,53.70515154,4428.342083,53.70515154,22.50914659,1487.084758,22.50914659,4428.342083,0.67381955,1487.084758,0.226275831,1041.473952,0.158471387,643.3992568,0.09790007,3908.739344,0.594756443,91.52044437,0.013925813,113.5210017,0.017273433,33.43572386,0.005087603,46.92208375,0.007139696,234.2034693,0.03563656,209.5323964,0.031882592,137.7177591,0.048975021,287.8286736,0.102357281,53.70515154,0.008171812,22.50914659,0.003425007,12.66784924,0.001927549,3.441226906,0.000523619,47.88859127,0.007286761,1.749860314,0.00026626,1.275793353,0.000194126,0,0,0,0,2.790906498,0.000424666,3.449171657,0.000524828,0.021436376,7.62318e-06,3.24159593,0.001152772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2248,1550,954,5728,159,194,35,87,369,313,283,446
53063004800,"Washington","spokane",1,3326,1406,0,0,0,0,0,0,0,0,0,7.1,98516,0,1,0,1,0,0,0,0,267.5940284,2463.50428,267.5940284,33.38751671,382.5376903,33.38751671,2463.50428,0.740680782,382.5376903,0.115014339,652.2298672,0.196100381,353.4046916,0.106255169,2250.24895,0.676563124,49.66647993,0.014932796,79.0432338,0.023765254,2,0.000601323,15.03733665,0.004521148,67.50826655,0.020297134,65.9658425,0.019833386,50.71205427,0.036068317,97.17468962,0.069114288,267.5940284,0.08045521,33.38751671,0.010038339,83.93666252,0.025236519,15.16624644,0.004559906,238.0835743,0.071582554,6.536719017,0.001965339,9.996133838,0.003005452,0,0,2.00782699,0.000603676,10.96976979,0.003298187,10.60665619,0.003189013,2.584494487,0.00183819,8.951458685,0.006366614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,867,505,3010,66,114,2,28,106,98,137,163
53063004900,"Washington","spokane",1,5550,2377,0,41,0.0073874,0,0,0,0,0,0,7.9,85774,0,1,0,1,0,0,0,0,481.3936466,3930.233933,481.3936466,90.24813005,842.8959945,90.24813005,3930.233933,0.708150258,842.8959945,0.151873152,855.0391398,0.154061106,911.2865125,0.164195768,3644.131915,0.656600345,60.22748298,0.010851799,82.57452984,0.014878294,2.270068884,0.000409021,20.90332374,0.003766365,120.1266043,0.021644433,116.4251337,0.020977502,22.40442257,0.009425504,118.0070463,0.049645371,481.3936466,0.086737594,90.24813005,0.016260924,97.57103992,0.017580368,146.9586819,0.026479042,463.5388991,0.083520522,5.429081737,0.000978213,6.586208388,0.001186704,0,0,2.103385132,0.000378988,3.736073676,0.000673166,14.38348293,0.002591619,1.076001093,0.000452672,15.30485548,0.006438728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1336,1189,1157,5076,95,129,3,43,204,214,44,183
53063005000,"Washington","spokane",1,3534,1641,0,16,0.0045274,0,0,0,0,0,0,11,101429,1,1,1,1,1,0,0,0,678.7177038,1250.159461,678.7177038,63.50477467,176.545223,63.50477467,1250.159461,0.35375197,176.545223,0.049956203,339.254018,0.095997175,142.4431316,0.040306489,1189.596522,0.336614749,3.348701829,0.000947567,20.00216095,0.005659921,1.769964895,0.000500839,1.332710116,0.000377111,34.10939944,0.009651783,16.91355622,0.004785953,24.69700714,0.015049974,39.88881587,0.024307627,678.7177038,0.19205368,63.50477467,0.017969659,185.187418,0.052401646,78.55667035,0.022228826,644.3044335,0.182315912,2.490488409,0.000704722,10.00170424,0.002830137,0.531791867,0.000150479,0.81055034,0.000229358,20.57873629,0.005823072,11.69874348,0.003310341,5.882477544,0.003584691,21.18939822,0.012912491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,789,614,3202,56,105,18,14,139,100,235,157
53063010100,"Washington","spokane",0,6128,2271,0,14,0.0022846,0,0,0,0,0,0,13.7,86193,1,1,0,0,0,1,0,0,591.9624082,591.9624082,0,247.1543748,247.1543748,0,6127.999986,0.999999998,1633.92505,0.266632678,1424.000001,0.232375979,689.0000011,0.112434726,5835.000021,0.952186688,13.99999991,0.002284595,62.00000006,0.010117493,1.99999996,0.000326371,55.00000003,0.008975196,160,0.026109661,165.0000003,0.026925588,56.71099785,0.024971818,79.37090479,0.03494976,6028.943528,0.983835432,1607.900429,0.26238584,1397.493863,0.228050565,680.5750073,0.11105989,5753.955745,0.938961447,13.99999991,0.002284595,54.94697571,0.008966543,1.99999996,0.000326371,54.34177515,0.008867783,149.6990673,0.024428699,158.018377,0.025786289,56.71099785,0.024971818,78.29825032,0.034477433,591.9624082,0.09659961,247.1543748,0.04033198,109.5882944,0.017883207,94.70652131,0.01545472,572.1583954,0.093367884,1.930023229,0.000314952,3.253639459,0.000530946,0,0,4.961519519,0.000809647,9.658833301,0.00157618,19.12367654,0.003120704,7.873110682,0.003466803,8.254899816,0.003634918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1708,1424,689,5835,14,62,2,55,160,165,57,80
53063010201,"Washington","spokane",0,4046,1523,0,18,0.0044488,0,0,0,0,0,0,10.7,73811,1,1,0,0,0,1,0,0,1826.909959,1826.909959,0,479.5316559,479.5316559,0,4046.000019,1.000000005,1046.172743,0.258569635,948.0000049,0.234305488,524.0000032,0.129510629,3865.000009,0.955264461,5.00000014,0.001235788,15.99999973,0.003954523,1.999999994,0.000494315,57.00000013,0.014087988,101.0000007,0.024962927,91.00000127,0.02249135,38.90720409,0.025546424,93.83412364,0.061611375,4046.000019,1.000000005,1046.172743,0.258569635,948.0000049,0.234305488,524.0000032,0.129510629,3865.000009,0.955264461,5.00000014,0.001235788,15.99999973,0.003954523,1.999999994,0.000494315,57.00000013,0.014087988,101.0000007,0.024962927,91.00000127,0.02249135,38.90720409,0.025546424,93.83412364,0.061611375,1826.909959,0.451534839,479.5316559,0.118519935,451.3915141,0.111564882,201.0914403,0.049701295,1739.709759,0.429982639,5.00000014,0.001235788,3.888041943,0.000960959,1.000000007,0.000247158,26.58820592,0.006571479,50.72394413,0.012536813,48.47958449,0.011982102,18.02205859,0.011833262,41.6586536,0.027353023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,948,524,3865,5,16,2,57,101,91,35,91
53063010202,"Washington","spokane",0,6983,2346,0,8,0.0011456,0,0,0,0,0,0,4.7,97321,0,0,0,0,0,0,0,0,112.6631189,112.6631189,0,18.32665621,18.32665621,0,6842.568092,0.979889459,1034.354566,0.148124669,1876.10316,0.268667215,776.6355405,0.111218035,6566.64279,0.940375596,20.99999971,0.003007303,45.12234697,0.006461742,4.999999986,0.000716025,51.74970611,0.007410813,153.0532615,0.021917981,175.1238892,0.025078604,62.41174779,0.026603473,205.3941857,0.087550804,5505.427109,0.788404283,877.9643824,0.125728825,1480.361322,0.211995034,684.1582656,0.097974834,5282.599497,0.756494271,14.20903395,0.002034804,35.23639912,0.005046026,3.642111541,0.000521568,41.22436603,0.005903532,128.5157123,0.018404083,148.4982323,0.021265678,53.34595698,0.022739112,167.6126845,0.071446157,112.6631189,0.016133914,18.32665621,0.002624467,38.23908336,0.005476025,7.850968486,0.001124297,103.6560517,0.014844057,1.999999877,0.00028641,0.850123446,0.000121742,0,0,0.816844799,0.000116976,5.340099922,0.000764729,2.450534389,0.000350929,0.491930672,0.000209689,3.170592472,0.001351489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,1913,795,6705,21,46,5,52,154,177,70,224
53063010301,"Washington","spokane",1,4266,1612,0,13,0.0030474,1,1,1,0,0,1,24.6,43921,1,1,1,1,1,0,0,0,1705.030885,3630.55308,1705.030885,922.8772404,2056.978627,922.8772404,3630.55308,0.851043854,2056.978627,0.482179706,993.5818066,0.232907128,588.7978964,0.138021073,3361.961291,0.788082816,14.81341431,0.003472437,12.00000002,0.00281294,8.993303694,0.002108135,49.10226838,0.011510143,183.6828015,0.043057384,123.7853801,0.029016732,68.34145845,0.042395446,401.0532383,0.248792331,1705.030885,0.399679064,922.8772404,0.216333155,468.2694744,0.109767809,266.2035866,0.062401216,1561.479527,0.366028956,8.078239936,0.001893633,10.00000003,0.002344116,3.110137828,0.000729052,22.86168422,0.005359045,99.50128856,0.023324259,59.5928072,0.013969247,31.57734031,0.019588921,187.1678554,0.116109091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2399,1167,703,3939,15,14,10,64,224,158,81,477
53063010303,"Washington","spokane",0,3022,1085,0,12,0.0039709,0,0,0,0,0,0,13.4,84496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3022.000003,1.000000001,528.0016698,0.174719282,742.000002,0.24553276,486.0000035,0.16082065,2862.000004,0.947054932,15,0.0049636,22.00000004,0.007279947,10.00000013,0.003309067,34.00000008,0.011250827,78.99999988,0.026141628,80.99999968,0.026803441,29.9815993,0.02763281,85.35839203,0.078671329,3015.0104,0.997687094,526.1380765,0.174102606,740.4254923,0.245011745,485.2400685,0.160569182,2855.116596,0.944777166,15,0.0049636,22.00000004,0.007279947,10.00000013,0.003309067,34.00000008,0.011250827,78.89380504,0.026106487,80.90848536,0.026773159,29.85007513,0.02751159,85.15503012,0.078483899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,742,486,2862,15,22,10,34,79,81,35,90
53063010304,"Washington","spokane",0,5805,2164,0,31,0.0053402,0,0,0,0,0,0,13.5,62958,0,0,0,0,0,0,0,0,13.44729149,13.44729149,0,5.505895784,5.505895784,0,5804.999974,0.999999996,2036.689559,0.350850915,1381.999986,0.238070626,834.9999983,0.143841516,5433.999977,0.936089574,26.99999999,0.004651163,32.99999955,0.005684754,10.99999992,0.001894918,82.9999995,0.014298019,217.0000007,0.037381568,164.9999996,0.028423773,33.88316132,0.015657653,288.4613072,0.13330005,5799.997809,0.999138296,2035.478455,0.350642283,1380.528761,0.237817185,834.1172632,0.143689451,5428.997812,0.935227875,26.99999999,0.004651163,32.99999955,0.005684754,10.99999992,0.001894918,82.9999995,0.014298019,217.0000007,0.037381568,164.4115096,0.028322396,33.88316132,0.015657653,288.2651928,0.133209424,13.44729149,0.002316502,5.505895784,0.000948475,2.782198216,0.000479276,3.709597728,0.000639035,13.44729149,0.002316502,0,0,0,0,0,0,0,0,0,0,0,0,0.175281682,8.09989e-05,0.679923145,0.000314197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762,1382,835,5434,27,33,11,83,217,165,30,267
53063010305,"Washington","spokane",0,5979,2064,0,37,0.0061883,0,0,0,0,0,0,1.4,82045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5978.999985,0.999999997,981.5233008,0.164161783,1698.999987,0.284161229,602.9999967,0.100852985,5639.999977,0.943301552,22.99999993,0.003846797,84.99999848,0.014216424,2.000000021,0.000334504,47.99999968,0.008028098,180.9999995,0.030272621,117.9999985,0.019735742,42.54137893,0.020611133,115.1855194,0.055806938,5978.999985,0.999999997,981.5233008,0.164161783,1698.999987,0.284161229,602.9999967,0.100852985,5639.999977,0.943301552,22.99999993,0.003846797,84.99999848,0.014216424,2.000000021,0.000334504,47.99999968,0.008028098,180.9999995,0.030272621,117.9999985,0.019735742,42.54137893,0.020611133,115.1855194,0.055806938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,1699,603,5640,23,85,2,48,181,118,39,111
53063010401,"Washington","spokane",1,6246,1603,0,2184,0.3496638,0,1,0,0,0,1,24.5,41726,0,1,0,1,0,0,0,0,448.3269988,3986.215404,448.3269988,202.4134026,1808.488852,202.4134026,3986.215404,0.638202914,1808.488852,0.289543524,539.6579038,0.086400561,179.2633614,0.028700506,3116.386053,0.498941091,371.5064214,0.059479094,115.9371905,0.01856183,27.64928095,0.004426718,156.5770593,0.025068373,198.1593878,0.031725807,353.7055704,0.056629134,54.73275908,0.034143955,268.1542709,0.167282764,448.3269988,0.071778258,202.4134026,0.032406885,42.44949271,0.006796268,28.2543091,0.004523585,355.7121618,0.056950394,41.52282304,0.006647906,10.05098012,0.001609187,3.987858947,0.000638466,16.66550536,0.002668188,20.3876785,0.003264118,42.40725256,0.006789506,7.163458425,0.004468783,28.79019913,0.017960199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824,1080,359,4913,439,216,57,233,388,517,117,523
53063010402,"Washington","spokane",0,6937,2515,0,40,0.0057662,0,0,0,0,0,0,6.1,78774,0,0,0,0,0,0,0,0,86.30716961,86.30716961,0,17.15772269,17.15772269,0,6937.000026,1.000000004,1907.937979,0.27503791,1654.000008,0.2384316,859.0000033,0.123828745,6517.000022,0.939455099,47.00000072,0.006775263,72.00000033,0.010379126,7.000000156,0.001009082,93.00000069,0.013406372,201.0000005,0.028975061,197.0000016,0.028398443,62.04655057,0.024670597,286.7362503,0.114010437,6925.744834,0.998377517,1906.268292,0.274797217,1651.212507,0.238029769,857.4747669,0.123608875,6506.165585,0.937893266,47.00000072,0.006775263,71.84221725,0.010356381,7.000000156,0.001009082,93.00000069,0.013406372,200.7370288,0.028937153,196.8422185,0.028375698,61.98656566,0.024646746,286.2625421,0.113822084,86.30716961,0.01244157,17.15772269,0.002473364,21.93814592,0.003162483,12.12843247,0.001748369,80.9989906,0.011676372,0,0,0.464240625,6.69224e-05,0,0,0,0,4.843938898,0.000698276,4.710524151,0.000679043,0.552950807,0.000219861,3.679643068,0.001463079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958,1654,859,6517,47,72,7,93,201,197,61,284
